,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,1839,BNB,BNB,bnb,2151,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149533416.10078737,149533416.10078737,False,,4,,,,2024-04-19T15:49:00.000Z,560.964531430473,1306126123.5140727,-20.8533,0.13407756,2.01759038,-8.21378601,8.30819025,58.50065307,78.531193,83882942696.17613,3.5766,83882942696.18,,2024-04-19T15:49:00.000Z,,,,,,2024-04-19 21:36:12.179854
4,5426,Solana,SOL,solana,655,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,446817373.13522243,574286193.0398897,True,,5,,,,2024-04-19T15:49:00.000Z,147.2458150830756,5888571885.403752,23.2264,0.69600752,5.91819737,-12.34170067,-13.81564168,29.49057617,61.55442179,65791988300.574554,2.8052,84561238585.12,,2024-04-19T15:49:00.000Z,,,,,,2024-04-19 21:36:12.179854
5,3408,USDC,USDC,usd-coin,18560,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33215410512.250786,33215410512.250786,False,,6,,,,2024-04-19T15:49:00.000Z,1.000133488915901,10867017724.23011,15.5709,0.02050663,0.04769622,0.00558057,0.01517853,0.01134969,0.00333186,33219844401.391273,1.4164,33219844401.39,,2024-04-19T15:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-19 21:36:12.179854
6,52,XRP,XRP,xrp,1303,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55129144019.0,99987674482.0,False,,7,,,,2024-04-19T15:50:00.000Z,0.503044585612056,2028386159.3124142,21.1186,0.90410506,0.42740892,-15.35066347,-14.41319765,-9.84122839,-8.25175003,27732417408.18521,1.1825,50304458561.21,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:12.179854
7,11419,Toncoin,TON,toncoin,286,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3471118107.2223177,5105430125.993948,True,,8,3414166606.0,21941077796.224472,,2024-04-19T15:49:00.000Z,6.42648128467591,1109557862.734139,147.8401,0.35948785,3.54393612,-9.09149523,52.48066534,182.43005561,187.19664655,22307075552.963894,0.9511,32809951154.92,,2024-04-19T15:49:00.000Z,,,,,,2024-04-19 21:36:12.179854
8,74,Dogecoin,DOGE,dogecoin,957,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143950006383.70523,143950006383.70523,True,,9,,,,2024-04-19T15:50:00.000Z,0.1533464002108311,2125106252.7687752,-1.4072,0.65450153,1.98018829,-20.59482017,16.13522385,75.03222596,93.31833056,22074215289.267353,0.9412,22074215289.27,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:12.179854
9,2010,Cardano,ADA,cardano,1144,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35624671812.692,36798870281.388,False,,10,,,,2024-04-19T15:49:00.000Z,0.47355898801104157,563435471.1942472,17.1656,-0.11804856,4.08326638,-16.11421695,-21.12284137,-24.00592528,-7.37848164,16870383531.843903,0.7193,21310154460.5,,2024-04-19T15:49:00.000Z,,,,,,2024-04-19 21:36:12.179854
10,5994,Shiba Inu,SHIB,shiba-inu,794,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-19T15:49:00.000Z,2.295753234239783e-05,624464982.2970479,17.4581,-0.01922421,1.17213389,-14.77532044,-9.51541512,134.60412222,143.92701743,13528630707.764915,0.5768,13534247857.57,,2024-04-19T15:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-19 21:36:12.179854
11,5805,Avalanche,AVAX,avalanche,715,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377990615.8286095,436680255.8286095,False,,12,,,,2024-04-19T15:49:00.000Z,35.472746214843454,634655966.4004372,-5.6286,-0.22260475,1.66747422,-19.83578524,-32.59983375,-10.4175228,9.0273922,13408365186.880655,0.5717,25389572662.69,,2024-04-19T15:49:00.000Z,,,,,,2024-04-19 21:36:12.179854
12,6636,Polkadot,DOT,polkadot-new,746,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1435199497.9232976,1435199497.9232976,True,,13,,,,2024-04-19T15:50:00.000Z,6.825860776092784,273168642.23024756,34.1175,0.36880459,1.38507663,-16.27552612,-23.43672702,-11.62611649,-0.66405043,9796471958.742695,0.4177,9796471958.74,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:12.179854
13,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87606885505.59564,87606981023.8202,True,,14,71659659264.0,7907049733.138606,,2024-04-19T15:49:00.000Z,0.11034171546934647,457553006.8245291,16.2012,0.48688153,1.16231463,-8.41242838,-4.7819601,-18.91206137,0.29607533,9666694033.614048,0.4122,9666704573.26,,2024-04-19T15:49:00.000Z,,,,,,2024-04-19 21:36:12.179854
14,1831,Bitcoin Cash,BCH,bitcoin-cash,882,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19693496.875,19693496.875,False,,15,,,,2024-04-19T15:49:00.000Z,480.36234877417206,544834693.4484177,-5.3855,0.4621937,-0.70764841,-17.41607757,29.04460675,78.1625814,101.69995615,9460014414.451818,0.4034,10087609324.26,,2024-04-19T15:49:00.000Z,,,,,,2024-04-19 21:36:12.179854
0,1,Bitcoin,BTC,bitcoin,11013,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19687050.0,19687050.0,False,,1,,,,2024-04-19T15:51:00.000Z,64645.1866959746,48816167930.31219,19.8051,0.00328543,1.53077678,-6.83269599,1.53336214,24.12057962,55.46770423,1272673022742.9866,54.2641,1357548920615.47,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:36:43.313370
1,1027,Ethereum,ETH,ethereum,8839,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073358.07268304,120073358.07268304,True,,2,,,,2024-04-19T15:50:00.000Z,3090.0735482254554,19628547534.663483,10.5552,0.01130962,0.82371608,-10.30069173,-6.40994897,6.53630424,25.29120107,371035507627.0013,15.8202,371035507627.0,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:43.313370
2,825,Tether USDt,USDT,tether,83523,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,109469563907.17447,111941048614.43317,True,,3,,,,2024-04-19T15:50:00.000Z,1.0006312693868704,82203922686.06468,14.7918,0.0187011,0.01776447,0.10208596,0.06834665,0.06686504,0.13180633,109538668691.66312,4.6705,112011713571.56,,2024-04-19T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-19 21:36:43.313370
3,1839,BNB,BNB,bnb,2151,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149533416.10078737,149533416.10078737,False,,4,,,,2024-04-19T15:50:00.000Z,560.8821205180004,1307278953.5639896,-20.6376,0.14010563,1.92941291,-8.2291311,8.31291675,58.44060398,78.48890976,83870619510.91013,3.5761,83870619510.91,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:43.313370
4,5426,Solana,SOL,solana,655,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,446817373.13522243,574286193.0398897,True,,5,,,,2024-04-19T15:50:00.000Z,147.21036755058873,5889189257.97353,23.3304,0.64151029,5.81369378,-12.35410147,-13.89877662,29.41237582,61.43493166,65776149727.22465,2.8046,84540881556.63,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:43.313370
5,3408,USDC,USDC,usd-coin,18560,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33215410512.250786,33215410512.250786,False,,6,,,,2024-04-19T15:50:00.000Z,1.0001867709682566,10868585337.754631,16.0774,0.01789843,0.02545744,0.00670846,0.01001991,0.03534273,0.00927702,33221614186.633198,1.4165,33221614186.63,,2024-04-19T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-19 21:36:43.313370
6,52,XRP,XRP,xrp,1303,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55129144019.0,99987674482.0,False,,7,,,,2024-04-19T15:51:00.000Z,0.5030588822540828,2028720556.464842,21.2104,0.86546409,0.41829435,-15.33655927,-14.43190477,-9.84104019,-8.251319,27733205569.822495,1.1825,50305888225.41,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:36:43.313370
7,11419,Toncoin,TON,toncoin,286,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3471118107.2223177,5105430125.993948,True,,8,3414166606.0,21943601739.346584,,2024-04-19T15:50:00.000Z,6.427220540668186,1110255319.5779245,149.05,0.39853297,3.52310446,-9.10111104,52.60384617,182.3481703,187.22968358,22309641597.824554,0.9512,32813725374.73,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:43.313370
8,74,Dogecoin,DOGE,dogecoin,957,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143950006383.70523,143950006383.70523,True,,9,,,,2024-04-19T15:51:00.000Z,0.1533532406183743,2125196866.7630434,-1.3506,0.6534303,1.9718115,-20.59376444,16.10970873,75.05792264,93.30207248,22075199965.976864,0.9412,22075199965.98,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:36:43.313370
9,2010,Cardano,ADA,cardano,1144,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35624671812.692,36798870281.388,False,,10,,,,2024-04-19T15:50:00.000Z,0.4735933938165923,563342597.933641,17.522,-0.07916422,4.06419344,-16.11321324,-21.11392906,-23.98736307,-7.39176781,16871609227.3751,0.7194,21311702721.75,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:43.313370
10,5994,Shiba Inu,SHIB,shiba-inu,794,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-19T15:50:00.000Z,2.2957964628032715e-05,624396251.2742577,17.7926,0.00364601,1.18788251,-14.78763268,-9.52545436,134.78377407,143.7913818,13528885449.112,0.5768,13534502704.69,,2024-04-19T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-19 21:36:43.313370
11,5805,Avalanche,AVAX,avalanche,715,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377990615.8286095,436680255.8286095,False,,12,,,,2024-04-19T15:50:00.000Z,35.47365238917042,635284433.9531301,-5.2525,-0.20885511,1.63808014,-19.83804264,-32.59196253,-10.24165994,8.99313676,13408707712.272552,0.5717,25390221255.8,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:43.313370
12,6636,Polkadot,DOT,polkadot-new,746,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1435199497.9232976,1435199497.9232976,True,,13,,,,2024-04-19T15:51:00.000Z,6.8256716326192945,273166464.9448423,34.1628,0.35147645,1.36490271,-16.27039998,-23.45830758,-11.62405016,-0.65962663,9796200500.124506,0.4177,9796200500.12,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:36:43.313370
13,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87606885505.59564,87606981023.8202,True,,14,71659659264.0,7907167194.516253,,2024-04-19T15:50:00.000Z,0.11034335462558659,457537925.88321704,16.4412,0.48096214,1.15257014,-8.42286812,-4.77468119,-18.90789697,0.27201425,9666837634.9871,0.4122,9666848174.79,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:43.313370
14,1831,Bitcoin Cash,BCH,bitcoin-cash,882,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19693496.875,19693496.875,False,,15,,,,2024-04-19T15:50:00.000Z,480.30419945419914,545539168.1652541,-5.0789,0.45569474,-0.72566941,-17.43965069,29.01343579,78.11757982,101.64639778,9458869251.000647,0.4033,10086388188.54,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:36:43.313370
0,1,Bitcoin,BTC,bitcoin,11013,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19687050.0,19687050.0,False,,1,,,,2024-04-19T15:51:00.000Z,64645.1866959746,48816167930.31219,19.8051,0.00328543,1.53077678,-6.83269599,1.53336214,24.12057962,55.46770423,1272673022742.9866,54.2641,1357548920615.47,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:14.456142
1,1027,Ethereum,ETH,ethereum,8839,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073358.07268304,120073358.07268304,True,,2,,,,2024-04-19T15:50:00.000Z,3090.0735482254554,19628547534.663483,10.5552,0.01130962,0.82371608,-10.30069173,-6.40994897,6.53630424,25.29120107,371035507627.0013,15.8202,371035507627.0,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:37:14.456142
2,825,Tether USDt,USDT,tether,83523,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,109469563907.17447,111941048614.43317,True,,3,,,,2024-04-19T15:50:00.000Z,1.0006312693868704,82203922686.06468,14.7918,0.0187011,0.01776447,0.10208596,0.06834665,0.06686504,0.13180633,109538668691.66312,4.6705,112011713571.56,,2024-04-19T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-19 21:37:14.456142
3,1839,BNB,BNB,bnb,2151,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149533416.10078737,149533416.10078737,False,,4,,,,2024-04-19T15:50:00.000Z,560.8821205180004,1307278953.5639896,-20.6376,0.14010563,1.92941291,-8.2291311,8.31291675,58.44060398,78.48890976,83870619510.91013,3.5761,83870619510.91,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:37:14.456142
4,5426,Solana,SOL,solana,655,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,446817373.13522243,574286193.0398897,True,,5,,,,2024-04-19T15:50:00.000Z,147.21036755058873,5889189257.97353,23.3304,0.64151029,5.81369378,-12.35410147,-13.89877662,29.41237582,61.43493166,65776149727.22465,2.8046,84540881556.63,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:37:14.456142
5,3408,USDC,USDC,usd-coin,18560,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33215410512.250786,33215410512.250786,False,,6,,,,2024-04-19T15:50:00.000Z,1.0001867709682566,10868585337.754631,16.0774,0.01789843,0.02545744,0.00670846,0.01001991,0.03534273,0.00927702,33221614186.633198,1.4165,33221614186.63,,2024-04-19T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-19 21:37:14.456142
6,52,XRP,XRP,xrp,1303,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55129144019.0,99987674482.0,False,,7,,,,2024-04-19T15:51:00.000Z,0.5030588822540828,2028720556.464842,21.2104,0.86546409,0.41829435,-15.33655927,-14.43190477,-9.84104019,-8.251319,27733205569.822495,1.1825,50305888225.41,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:14.456142
7,11419,Toncoin,TON,toncoin,286,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3471118107.2223177,5105430125.993948,True,,8,3414166606.0,21943601739.346584,,2024-04-19T15:50:00.000Z,6.427220540668186,1110255319.5779245,149.05,0.39853297,3.52310446,-9.10111104,52.60384617,182.3481703,187.22968358,22309641597.824554,0.9512,32813725374.73,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:37:14.456142
8,74,Dogecoin,DOGE,dogecoin,957,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143950006383.70523,143950006383.70523,True,,9,,,,2024-04-19T15:51:00.000Z,0.1533532406183743,2125196866.7630434,-1.3506,0.6534303,1.9718115,-20.59376444,16.10970873,75.05792264,93.30207248,22075199965.976864,0.9412,22075199965.98,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:14.456142
9,2010,Cardano,ADA,cardano,1144,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35624671812.692,36798870281.388,False,,10,,,,2024-04-19T15:50:00.000Z,0.4735933938165923,563342597.933641,17.522,-0.07916422,4.06419344,-16.11321324,-21.11392906,-23.98736307,-7.39176781,16871609227.3751,0.7194,21311702721.75,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:37:14.456142
10,5994,Shiba Inu,SHIB,shiba-inu,794,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-19T15:50:00.000Z,2.2957964628032715e-05,624396251.2742577,17.7926,0.00364601,1.18788251,-14.78763268,-9.52545436,134.78377407,143.7913818,13528885449.112,0.5768,13534502704.69,,2024-04-19T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-19 21:37:14.456142
11,5805,Avalanche,AVAX,avalanche,715,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377990615.8286095,436680255.8286095,False,,12,,,,2024-04-19T15:50:00.000Z,35.47365238917042,635284433.9531301,-5.2525,-0.20885511,1.63808014,-19.83804264,-32.59196253,-10.24165994,8.99313676,13408707712.272552,0.5717,25390221255.8,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:37:14.456142
